epoch,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
1110,0.518878,0.188335,0.330543,200000,11.2143
1111,0.516816,0.187764,0.329052,200000,11.3599
1112,0.516068,0.187548,0.32852,200000,10.5555
1113,0.518505,0.188276,0.330229,200000,9.68989
1114,0.518116,0.188343,0.329773,200000,11.865
1115,0.517928,0.188209,0.329718,200000,10.9289
1116,0.517747,0.188247,0.3295,200000,10.8707
1117,0.518178,0.188491,0.329686,200000,10.6101
1118,0.517144,0.188097,0.329047,200000,9.35242
1119,0.516565,0.187982,0.328584,200000,9.65124
1120,0.515848,0.187681,0.328166,200000,10.8454
1121,0.518148,0.188381,0.329767,200000,10.4349
1122,0.516791,0.188089,0.328702,200000,11.479
1123,0.51683,0.188002,0.328829,200000,11.6075
1124,0.515899,0.187745,0.328155,200000,10.4924
1125,0.517287,0.188133,0.329154,200000,10.6386
1126,0.517271,0.188299,0.328972,200000,9.85887
1127,0.518655,0.188546,0.33011,200000,10.4053
1128,0.515947,0.187665,0.328281,200000,11.7475
1129,0.517389,0.188017,0.329373,200000,11.0886
1130,0.518066,0.188334,0.329732,200000,10.2358
1131,0.516645,0.187891,0.328753,200000,11.2761
1132,0.516103,0.187693,0.32841,200000,10.3075
1133,0.518257,0.188374,0.329883,200000,11.6083
1134,0.517295,0.188164,0.329131,200000,11.4182
1135,0.517385,0.188119,0.329266,200000,10.3793
1136,0.516593,0.18808,0.328513,200000,9.49124
1137,0.516587,0.187913,0.328674,200000,11.1755
1138,0.515466,0.18766,0.327805,200000,10.52
1139,0.516503,0.188053,0.32845,200000,9.56749
1140,0.517217,0.188415,0.328803,200000,10.3249
1141,0.514459,0.187466,0.326993,200000,10.2529
1142,0.516377,0.188283,0.328094,200000,11.0643
1143,0.516084,0.188188,0.327896,200000,10.6497
1144,0.514178,0.187599,0.326579,200000,11.8362
1145,0.516351,0.188222,0.32813,200000,11.7343
1146,0.513782,0.187456,0.326327,200000,10.4653
1147,0.514337,0.187669,0.326668,200000,10.9604
1148,0.514726,0.187892,0.326834,200000,11.9555
1149,0.514796,0.187917,0.326879,200000,11.1483
1150,0.513102,0.18761,0.325492,200000,10.0972
1151,0.51338,0.187578,0.325802,200000,9.82989
1152,0.513299,0.187506,0.325794,200000,11.0183
1153,0.513018,0.18751,0.325508,200000,10.4834
1154,0.514171,0.1879,0.326271,200000,11.7125
1155,0.512722,0.187472,0.32525,200000,10.5621
1156,0.513891,0.187901,0.325989,200000,12.4887
1157,0.513757,0.188053,0.325704,200000,10.569
1158,0.512511,0.187695,0.324817,200000,11.5815
1159,0.512395,0.1878,0.324595,200000,9.59665
1160,0.512957,0.187847,0.325109,200000,11.4477
1161,0.512723,0.18788,0.324843,200000,11.3457
1162,0.511469,0.187382,0.324087,200000,11.2048
1163,0.512187,0.187601,0.324586,200000,9.68146
1164,0.512753,0.187824,0.324929,200000,10.0776
1165,0.512183,0.187342,0.324841,200000,11.1514
1166,0.513919,0.18782,0.326099,200000,10.3689
1167,0.512198,0.187092,0.325106,200000,10.8073
1168,0.512575,0.187524,0.325052,200000,10.5877
1169,0.513042,0.187572,0.32547,200000,8.01562
1170,0.513669,0.187635,0.326034,200000,7.99198
1171,0.513515,0.187798,0.325717,200000,8.47866
1172,0.511896,0.18712,0.324775,200000,9.0487
1173,0.513095,0.187366,0.325729,200000,10.5936
1174,0.512594,0.187509,0.325085,200000,10.2474
1175,0.511546,0.186877,0.324668,200000,10.8364
1176,0.512431,0.187259,0.325172,200000,10.645
1177,0.515534,0.188104,0.32743,200000,10.507
1178,0.510838,0.186422,0.324416,200000,11.7842
1179,0.512656,0.187127,0.325528,200000,11.0946
1180,0.512019,0.187046,0.324973,200000,11.1489
1181,0.512424,0.187095,0.325329,200000,10.9448
1182,0.511759,0.186738,0.325021,200000,11.2788
1183,0.514191,0.187684,0.326507,200000,11.5159
1184,0.51508,0.18782,0.32726,200000,10.5785
1185,0.511456,0.186736,0.32472,200000,10.1627
1186,0.512004,0.186772,0.325232,200000,10.8905
1187,0.512353,0.187046,0.325307,200000,11.0559
1188,0.513341,0.187394,0.325947,200000,9.89064
1189,0.510071,0.18652,0.323551,200000,10.2447
1190,0.514696,0.187826,0.326869,200000,10.634
1191,0.512342,0.187058,0.325284,200000,11.5358
1192,0.512331,0.187144,0.325187,200000,10.4948
1193,0.511607,0.186725,0.324882,200000,11.4281
1194,0.516101,0.188163,0.327938,200000,11.1417
1195,0.511056,0.186412,0.324645,200000,9.76888
1196,0.513556,0.187485,0.326071,200000,10.2845
1197,0.5097,0.186067,0.323633,200000,10.6454
1198,0.511673,0.186792,0.324881,200000,11.0867
1199,0.51541,0.187708,0.327702,200000,10.9409
1200,0.510078,0.186147,0.32393,200000,10.1977
1201,0.510041,0.186012,0.324029,200000,10.8017
1202,0.512097,0.18691,0.325187,200000,10.5872
1203,0.512583,0.18685,0.325733,200000,10.7149
1204,0.511155,0.186251,0.324904,200000,11.883
1205,0.51335,0.187045,0.326305,200000,10.7561
1206,0.511852,0.186458,0.325394,200000,11.3836
1207,0.512252,0.186664,0.325588,200000,11.7604
1208,0.51211,0.186561,0.32555,200000,9.92877
1209,0.514711,0.187237,0.327474,200000,9.76896
1210,0.51232,0.186445,0.325875,200000,10.6076
1211,0.514352,0.187075,0.327277,200000,11.176
1212,0.513192,0.186694,0.326499,200000,10.7576
1213,0.513461,0.186761,0.3267,200000,10.0637
1214,0.514393,0.187231,0.327162,200000,10.7415
1215,0.514816,0.187211,0.327605,200000,10.6411
1216,0.513827,0.186483,0.327344,200000,10.9034
1217,0.516371,0.18718,0.329192,200000,11.7941
1218,0.514997,0.186599,0.328398,200000,11.5157
1219,0.516984,0.187526,0.329458,200000,11.0252
1220,0.513748,0.186407,0.32734,200000,11.3674
1221,0.514366,0.18676,0.327606,200000,10.7102
1222,0.513834,0.186566,0.327268,200000,11.7313
1223,0.516578,0.187423,0.329155,200000,10.0138
1224,0.513194,0.18626,0.326934,200000,11.0985
1225,0.514156,0.18654,0.327615,200000,11.4803
1226,0.515476,0.186903,0.328573,200000,10.8986
1227,0.517625,0.187641,0.329984,200000,11.7013
1228,0.514012,0.186279,0.327733,200000,10.6394
1229,0.513761,0.186419,0.327341,200000,11.0437
1230,0.516238,0.187001,0.329236,200000,10.9256
1231,0.516445,0.187218,0.329227,200000,9.4945
1232,0.514838,0.186239,0.328599,200000,11.5652
1233,0.515681,0.18662,0.329061,200000,11.6242
1234,0.519568,0.187775,0.331793,200000,11.0034
1235,0.515169,0.186174,0.328996,200000,11.0474
1236,0.518284,0.187153,0.331132,200000,10.8082
1237,0.516266,0.186783,0.329483,200000,11.4906
1238,0.51764,0.187293,0.330347,200000,10.0406
1239,0.51675,0.18701,0.32974,200000,9.78526
1240,0.516094,0.186941,0.329153,200000,10.989
1241,0.514065,0.186146,0.327919,200000,10.5023
1242,0.516453,0.187026,0.329427,200000,10.3306
1243,0.517565,0.187112,0.330454,200000,11.1165
1244,0.516725,0.187134,0.329591,200000,10.729
1245,0.516171,0.186754,0.329416,200000,10.1359
1246,0.516433,0.186919,0.329514,200000,11.7506
1247,0.520421,0.187657,0.332764,200000,11.1262
1248,0.518064,0.187277,0.330788,200000,10.8817
1249,0.516484,0.18664,0.329844,200000,11.5407
1250,0.516916,0.186863,0.330053,200000,10.691
1251,0.518152,0.187472,0.330681,200000,10.5419
1252,0.516993,0.186829,0.330164,200000,11.024
1253,0.515833,0.186701,0.329133,200000,10.3772
1254,0.515819,0.18664,0.329179,200000,10.8926
1255,0.516381,0.186862,0.329519,200000,11.2746
1256,0.517561,0.187212,0.330349,200000,10.5396
1257,0.517147,0.186951,0.330197,200000,10.9555
1258,0.51838,0.187317,0.331062,200000,11.7285
1259,0.516533,0.186567,0.329966,200000,10.3329
1260,0.518907,0.187556,0.331351,200000,10.7482
1261,0.51937,0.187634,0.331736,200000,11.3579
1262,0.517369,0.186965,0.330403,200000,10.9365
1263,0.517926,0.187115,0.330812,200000,10.8389
1264,0.521198,0.187902,0.333296,200000,10.8002
1265,0.517368,0.186702,0.330666,200000,11.5115
1266,0.518308,0.187079,0.331229,200000,11.2843
1267,0.520754,0.187794,0.332959,200000,12.3243
1268,0.518058,0.186898,0.331159,200000,11.0243
1269,0.51732,0.186775,0.330545,200000,10.1616
1270,0.520207,0.187735,0.332472,200000,11.8939
1271,0.515667,0.186658,0.329009,200000,11.4396
1272,0.516094,0.186833,0.329262,200000,10.7611
1273,0.516343,0.186977,0.329366,200000,10.4321
1274,0.517718,0.187537,0.330181,200000,11.1308
1275,0.516354,0.187011,0.329342,200000,10.4921
1276,0.517776,0.187398,0.330378,200000,11.4015
1277,0.519138,0.187776,0.331362,200000,11.7322
1278,0.515767,0.186681,0.329085,200000,10.7394
1279,0.517247,0.18731,0.329937,200000,10.7153
1280,0.51646,0.187207,0.329253,200000,11.0862
1281,0.51803,0.187812,0.330218,200000,10.7137
1282,0.517177,0.187467,0.32971,200000,10.4337
1283,0.514727,0.186719,0.328008,200000,10.3863
1284,0.517757,0.187714,0.330043,200000,11.9452
1285,0.516244,0.187268,0.328976,200000,10.8224
1286,0.517987,0.187805,0.330181,200000,10.6993
1287,0.51679,0.187566,0.329224,200000,10.0993
1288,0.515724,0.187151,0.328573,200000,11.6558
1289,0.51667,0.187558,0.329111,200000,10.2809
1290,0.51574,0.187455,0.328285,200000,10.5897
1291,0.517087,0.187996,0.32909,200000,10.5267
1292,0.514481,0.186992,0.327489,200000,9.7198
1293,0.513601,0.186772,0.326829,200000,10.5995
1294,0.516109,0.187613,0.328496,200000,11.5709
1295,0.515005,0.187132,0.327873,200000,10.3891
1296,0.51496,0.187313,0.327646,200000,10.3053
1297,0.512492,0.186573,0.325919,200000,11.0234
1298,0.515902,0.187723,0.328179,200000,11.5779
1299,0.513176,0.186924,0.326252,200000,10.9068
1300,0.515716,0.187689,0.328028,200000,10.4574
