epoch,train_entropy,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
235,5.87899,5.97355,5.87295,0.100596,13544,2.49967
236,5.87913,5.91709,5.87244,0.044648,13544,2.37796
237,5.87799,5.90429,5.87041,0.0338855,13544,2.37423
238,5.87785,5.8943,5.86902,0.025274,13544,2.45335
239,5.87866,5.89302,5.869,0.0240198,13544,2.38254
240,5.87603,5.88935,5.867,0.0223453,13544,2.36108
241,5.87644,5.89006,5.86568,0.024385,13544,2.36341
242,5.87526,5.88813,5.86611,0.0220175,13544,2.36169
243,5.87592,5.8871,5.86462,0.0224806,13544,2.36565
244,5.87238,5.88696,5.86392,0.0230425,13544,2.37112
245,5.87395,5.88383,5.86394,0.0198828,13544,2.36733
246,5.87243,5.88497,5.86415,0.0208237,13544,2.35516
247,5.87389,5.88376,5.86332,0.02044,13544,2.36235
248,5.87264,5.88108,5.86329,0.0177941,13544,2.35691
249,5.87272,5.88205,5.86303,0.0190179,13544,2.36512
250,5.87115,5.87925,5.8619,0.0173587,13544,2.36501
251,5.87196,5.88018,5.86186,0.0183182,13544,2.35717
252,5.8704,5.88019,5.86302,0.0171746,13544,2.35503
253,5.87168,5.8813,5.86248,0.0188109,13544,2.35924
254,5.87236,5.90003,5.86397,0.0360559,13856,2.44251
255,5.87188,5.88544,5.86346,0.0219774,13856,2.37505
256,5.87168,5.88244,5.86258,0.0198651,13856,2.38155
257,5.87172,5.88059,5.86203,0.0185675,13856,2.37438
258,5.87023,5.88057,5.86234,0.0182316,13856,2.37096
259,5.87179,5.87898,5.86165,0.017326,13856,2.38639
260,5.87133,5.88006,5.86178,0.0182824,13856,2.37378
261,5.87062,5.87936,5.86156,0.0177992,13856,2.38072
262,5.87013,5.87812,5.86101,0.0171147,13856,2.39171
263,5.87069,5.87931,5.8609,0.0184091,13856,2.39036
264,5.87013,5.87802,5.86076,0.0172649,13856,2.39143
265,5.86903,5.87767,5.86027,0.0174001,13856,2.39112
266,5.86937,5.87783,5.86013,0.017695,13856,2.38154
267,5.86943,5.87816,5.86,0.0181581,13856,2.39419
268,5.86897,5.97413,5.8632,0.110926,14704,2.66345
269,5.86838,5.89933,5.86333,0.0360019,14704,2.562
270,5.86883,5.88711,5.86116,0.0259507,14704,2.56434
271,5.86818,5.93727,5.8646,0.072676,15536,2.84824
272,5.86734,5.89448,5.86161,0.0328652,15536,2.73301
273,5.86751,5.8838,5.85984,0.0239631,15536,2.72694
274,5.86445,5.88064,5.85959,0.0210422,15536,2.72848
275,5.86698,5.88161,5.85797,0.0236366,15536,2.73185
276,5.86467,5.87757,5.85865,0.0189162,15536,2.74286
277,5.86763,5.87924,5.8588,0.0204361,15536,2.72384
278,5.86543,5.8751,5.8577,0.0174085,15536,2.72512
279,5.86528,5.87323,5.85568,0.0175489,15536,2.7204
280,5.86297,5.932,5.85808,0.0739192,16408,2.99513
281,5.86275,5.92406,5.86574,0.0583224,16408,2.90823
282,5.86399,5.90178,5.86317,0.0386097,16408,2.90675
283,5.86366,5.93344,5.86455,0.0688929,16408,2.91016
284,5.86463,5.90476,5.86343,0.041335,16408,2.90636
285,5.86462,5.90433,5.86613,0.0382018,16408,2.89943
286,5.86292,5.8821,5.86005,0.0220562,16408,2.89784
287,5.8635,5.88377,5.85966,0.0241044,16408,2.91049
288,5.86003,5.88658,5.86324,0.0233397,16408,2.96185
