epoch,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
558,0.954071,0.116307,0.837764,66917,4.37087
559,0.952378,0.116287,0.836091,67008,4.69216
560,0.955419,0.116225,0.839194,67059,3.65532
561,0.953655,0.116269,0.837386,67159,3.9991
562,0.957068,0.116306,0.840762,67279,4.07378
563,0.955693,0.116276,0.839417,67317,4.49553
564,0.956766,0.116364,0.840402,67390,4.34402
565,0.956898,0.116262,0.840636,67424,4.61361
566,0.954688,0.116343,0.838345,67492,4.72782
567,0.953112,0.116271,0.836841,67520,4.52567
568,0.953364,0.116246,0.837118,67625,4.34856
569,0.964042,0.116469,0.847573,67666,4.20471
570,0.958273,0.116291,0.841982,67712,4.59429
571,0.957975,0.116258,0.841717,67762,4.15092
572,0.958379,0.116273,0.842106,67823,4.4878
573,0.955315,0.116209,0.839106,67857,4.82132
574,0.954622,0.116264,0.838358,67875,4.7057
575,0.956127,0.116303,0.839824,67931,4.72226
576,0.954956,0.116267,0.838688,67986,4.33105
577,0.951931,0.116245,0.835685,68033,3.71862
578,0.953428,0.116312,0.837116,68105,4.62614
579,0.954262,0.116275,0.837987,68227,4.25572
580,0.954703,0.116237,0.838466,68289,3.53828
581,0.956247,0.116224,0.840023,68388,3.86591
582,0.955401,0.116235,0.839166,68492,3.87214
583,0.954741,0.116218,0.838523,68513,4.64267
584,0.956105,0.116224,0.839881,68579,4.07652
585,0.956561,0.116306,0.840256,68677,4.50906
586,0.96002,0.116347,0.843674,68691,4.7105
587,0.95981,0.11629,0.843519,68777,4.70989
588,0.955456,0.116219,0.839237,68786,4.59158
589,0.954724,0.116228,0.838496,68889,4.24892
590,0.955148,0.116242,0.838906,68972,4.35525
591,0.957408,0.116277,0.841131,68992,4.27344
592,0.955242,0.116219,0.839023,69062,3.8891
593,0.956812,0.116276,0.840536,69145,3.88725
594,0.954423,0.116216,0.838207,69162,4.58724
595,0.957128,0.116235,0.840894,69162,4.86861
596,0.955829,0.116209,0.83962,69193,4.48888
597,0.954265,0.116186,0.83808,69320,4.49192
598,0.952724,0.116198,0.836526,69366,3.8503
599,0.956887,0.116265,0.840621,69492,3.57342
600,0.956379,0.116195,0.840184,69532,4.57099
601,0.954942,0.11624,0.838702,69612,5.33366
602,0.957317,0.1162,0.841117,69631,4.55677
603,0.960381,0.116196,0.844185,69720,4.46889
604,0.959243,0.116321,0.842922,69764,4.43336
605,0.95852,0.11631,0.84221,69828,4.6453
606,0.956223,0.116178,0.840045,69934,4.54942
607,0.957136,0.116237,0.840899,69944,4.60606
608,0.95687,0.116187,0.840683,70014,4.11708
609,0.956105,0.116234,0.839871,70057,4.94597
610,0.957575,0.116223,0.841351,70168,4.68019
611,0.954924,0.11613,0.838794,70185,3.97042
612,0.957487,0.116291,0.841195,70231,3.83622
613,0.956257,0.116204,0.840053,70290,4.87912
614,0.956978,0.116272,0.840706,70337,4.72169
615,0.955152,0.116189,0.838962,70400,4.37307
616,0.95694,0.116164,0.840775,70442,4.77072
617,0.956311,0.116175,0.840135,70528,4.78382
618,0.954787,0.116152,0.838635,70579,4.47702
619,0.957424,0.116207,0.841216,70635,4.98126
620,0.956191,0.116189,0.840002,70703,4.89052
621,0.963238,0.11634,0.846898,70806,4.41822
622,0.956733,0.116145,0.840588,70886,4.651
623,0.958087,0.116197,0.84189,70929,4.73139
624,0.955543,0.116131,0.839412,70944,4.71004
625,0.958285,0.116189,0.842096,71031,4.43737
626,0.955161,0.116177,0.838984,71118,4.0927
627,0.955987,0.116189,0.839798,71207,3.96946
628,0.957288,0.116108,0.84118,71207,3.79535
629,0.955521,0.116184,0.839337,71292,5.023
630,0.955035,0.116125,0.838911,71340,4.83291
631,0.957519,0.116169,0.84135,71405,4.34489
632,0.956542,0.116184,0.840358,71462,4.70556
633,0.955907,0.116131,0.839776,71537,4.77285
634,0.956401,0.116154,0.840247,71557,4.18921
635,0.956075,0.116206,0.839868,71658,4.48393
636,0.956003,0.116153,0.83985,71720,4.39415
637,0.960955,0.116275,0.84468,71746,5.02242
638,0.95794,0.11621,0.84173,71765,4.91365
639,0.957219,0.116192,0.841027,71820,4.94209
640,0.95711,0.116077,0.841033,71864,4.63039
641,0.958151,0.116088,0.842063,71988,4.08092
642,0.955784,0.116154,0.839629,72068,3.99487
643,0.958641,0.116111,0.84253,72190,4.58994
644,0.957803,0.116066,0.841737,72213,4.89046
645,0.9554,0.116065,0.839335,72233,4.5698
646,0.958981,0.116113,0.842868,72279,4.96543
647,0.955231,0.116125,0.839106,72453,4.16641
648,0.95673,0.116097,0.840632,72522,3.72259
649,0.955124,0.116125,0.838999,72558,4.7972
650,0.954781,0.116144,0.838637,72620,4.78014
651,0.957189,0.116091,0.841098,72670,4.89497
652,0.956021,0.116114,0.839907,72709,4.47176
653,1.02791,0.117726,0.910185,72804,4.70732
654,1.00095,0.117134,0.883819,72845,4.54322
655,0.988227,0.116918,0.871309,72879,5.03042
656,0.981586,0.116821,0.864765,72999,4.55261
657,0.976205,0.116701,0.859504,73140,5.05125
658,0.971478,0.116623,0.854854,73151,4.91711
659,0.968495,0.116624,0.851871,73232,4.85529
660,0.964989,0.116494,0.848495,73264,5.00813
661,0.963153,0.116443,0.84671,73325,4.0184
662,0.960977,0.11634,0.844636,73379,3.73861
663,0.960259,0.116206,0.844052,73409,3.93867
664,0.962908,0.116246,0.846663,73488,4.0082
665,0.960604,0.11619,0.844414,73512,5.06185
666,0.958515,0.116115,0.842401,73512,4.76327
667,0.959975,0.116198,0.843776,73582,4.72731
668,0.959481,0.116102,0.843379,73720,5.0971
669,0.962105,0.116175,0.84593,73750,4.82395
670,0.97793,0.116464,0.861466,73830,4.94566
671,0.964331,0.116162,0.848169,73862,5.10289
672,0.959087,0.11604,0.843048,73979,4.8197
673,0.961492,0.116023,0.845469,74030,4.87012
674,0.957448,0.116035,0.841413,74083,4.86577
675,0.957236,0.116031,0.841205,74190,4.73071
676,0.958634,0.115956,0.842678,74255,4.65895
677,0.957374,0.116041,0.841333,74348,4.57173
678,0.95917,0.116043,0.843127,74374,5.4147
679,0.960373,0.116025,0.844348,74409,5.03761
680,0.960402,0.116008,0.844394,74505,4.86903
681,0.957847,0.115997,0.84185,74544,4.00187
682,0.957763,0.115978,0.841785,74583,4.98363
683,0.959081,0.115991,0.84309,74674,4.99261
684,0.960474,0.115991,0.844483,74739,4.9613
685,0.959602,0.116018,0.843585,74818,4.63187
686,0.964229,0.115964,0.848265,74866,4.75407
687,0.961515,0.116023,0.845492,74905,4.49597
688,0.961336,0.11596,0.845376,74983,4.42661
689,0.959677,0.115935,0.843742,75046,4.86999
690,0.958887,0.115968,0.842919,75094,4.62905
691,0.95912,0.115963,0.843158,75239,4.34034
692,0.960511,0.115943,0.844568,75287,4.27039
693,0.958267,0.115906,0.842361,75351,5.01243
694,0.957581,0.115909,0.841672,75417,5.0406
695,0.958461,0.115929,0.842532,75525,4.84894
696,0.959526,0.115991,0.843536,75601,4.40378
697,0.958106,0.115934,0.842173,75642,4.75342
698,0.956879,0.115905,0.840974,75732,4.88936
699,0.958951,0.115953,0.842998,75753,4.7383
700,0.95832,0.11589,0.84243,75769,5.21849
701,0.95811,0.115975,0.842136,75857,4.68099
702,0.967261,0.116011,0.851249,75891,4.81542
703,0.95961,0.116016,0.843594,75899,5.02362
704,0.959427,0.115921,0.843506,75941,5.17548
705,0.959736,0.11593,0.843806,76046,4.32856
706,0.959442,0.115924,0.843518,76120,4.95868
707,0.959231,0.115999,0.843232,76223,4.6003
708,0.960653,0.115881,0.844772,76295,5.40376
709,0.957425,0.115902,0.841523,76516,4.97417
710,0.959117,0.115893,0.843224,76600,4.99558
711,0.957762,0.115883,0.841879,76600,4.83133
712,0.961472,0.115875,0.845596,76678,4.66507
713,0.957987,0.115896,0.842091,76712,4.27484
714,0.959993,0.1159,0.844093,76736,4.56986
715,0.959397,0.115944,0.843453,76787,4.6844
716,0.958301,0.116009,0.842292,76830,4.87247
717,0.975243,0.116213,0.859029,76960,5.19044
718,0.961523,0.115902,0.845621,76999,5.09423
719,0.959646,0.115869,0.843777,77050,4.34792
720,0.958323,0.11588,0.842443,77174,4.96287
721,0.962148,0.115925,0.846223,77256,5.30977
722,0.958357,0.115836,0.842522,77336,5.3002
723,0.960081,0.115885,0.844197,77353,5.25705
724,0.958486,0.115843,0.842643,77422,4.40378
725,0.957629,0.115862,0.841767,77520,4.63917
726,0.958817,0.115956,0.842861,77602,5.15148
727,0.957624,0.115875,0.841749,77644,4.84592
728,0.960425,0.11592,0.844504,77730,5.30208
729,0.957059,0.115886,0.841173,77795,5.19691
730,0.95906,0.115894,0.843166,77919,4.9376
731,0.960333,0.115887,0.844446,77964,5.40554
732,0.960287,0.115925,0.844362,78031,4.80482
733,0.958712,0.115878,0.842835,78073,4.21647
734,0.959852,0.115956,0.843896,78149,5.04549
735,0.960699,0.115941,0.844758,78167,5.35203
736,0.959935,0.115892,0.844044,78228,4.88438
737,0.958988,0.115864,0.843124,78228,4.50319
738,0.9607,0.115938,0.844762,78333,4.42358
739,0.959703,0.11585,0.843853,78432,5.41551
740,0.95946,0.115829,0.843631,78529,4.94639
741,0.957623,0.115834,0.84179,78594,5.1218
742,0.959063,0.115803,0.84326,78693,4.53395
743,0.956103,0.115831,0.840273,78738,5.16331
744,0.95868,0.115833,0.842847,78789,4.7759
745,0.959524,0.115871,0.843653,78910,5.07782
746,0.963302,0.115924,0.847378,78928,4.90752
747,0.959696,0.115811,0.843885,79031,5.03805
748,0.961112,0.115807,0.845305,79124,5.62201
749,0.959423,0.115871,0.843552,79179,5.33824
750,0.960154,0.115776,0.844378,79288,5.28519
751,0.959927,0.115829,0.844098,79324,5.51047
752,0.958573,0.115916,0.842657,79348,4.87635
753,0.958735,0.115808,0.842928,79461,5.31436
754,0.956347,0.115801,0.840546,79582,5.08959
755,0.958375,0.115896,0.842479,79646,5.3147
756,0.956572,0.115851,0.840721,79672,5.27807
757,0.959082,0.115832,0.843251,79757,5.26918
758,0.958634,0.115786,0.842848,79830,4.55723
759,0.960153,0.11578,0.844373,79908,5.39233
760,0.96745,0.115955,0.851496,79993,5.25722
761,0.961977,0.115909,0.846068,80084,5.64923
762,0.961375,0.115764,0.845612,80136,5.5435
763,0.957657,0.115763,0.841894,80208,5.26874
764,0.959918,0.115864,0.844055,80242,4.69628
765,0.958645,0.115807,0.842838,80304,5.12464
766,0.957367,0.115781,0.841586,80457,5.2753
767,0.958634,0.115774,0.842859,80493,4.97067
768,0.957035,0.115791,0.841244,80585,4.28281
769,0.959041,0.115874,0.843167,80636,4.75612
770,0.957846,0.115789,0.842057,80652,5.44011
771,0.959544,0.115803,0.843741,80758,5.56449
772,0.957262,0.1158,0.841462,80839,5.29437
773,0.956696,0.115783,0.840913,80893,5.07718
774,0.956637,0.115789,0.840848,80946,5.45925
775,0.961157,0.115808,0.845349,81014,4.72226
776,0.959242,0.115861,0.843381,81093,4.64403
777,0.960203,0.115931,0.844272,81143,4.75634
778,0.959609,0.115786,0.843823,81166,4.6321
779,0.958399,0.115769,0.84263,81216,5.01457
780,0.95764,0.115803,0.841837,81321,4.85127
781,0.956031,0.1158,0.840231,81348,4.2153
782,0.958832,0.115802,0.84303,81372,5.4463
783,0.959338,0.115835,0.843502,81532,5.29822
784,0.95859,0.115843,0.842747,81584,5.41445
785,0.960551,0.115745,0.844806,81647,4.70536
786,0.958643,0.115813,0.842831,81716,4.93936
787,0.959333,0.115731,0.843602,81841,5.08556
788,0.957472,0.115754,0.841718,81895,5.96611
789,0.958465,0.115766,0.842699,81964,5.73843
790,0.966558,0.116039,0.850519,82022,5.57772
791,0.960893,0.115783,0.845111,82075,5.03157
792,0.957863,0.115734,0.842129,82161,5.31758
793,0.958794,0.115751,0.843043,82285,5.35937
794,0.956782,0.11572,0.841062,82382,5.589
795,0.95851,0.115719,0.84279,82419,5.77102
796,0.959502,0.115676,0.843826,82487,5.08203
797,0.958405,0.115727,0.842678,82590,5.38143
798,0.957109,0.115741,0.841367,82773,4.59563
799,0.960197,0.115738,0.844459,82788,4.24324
800,0.959894,0.115713,0.844181,82899,4.22038
801,0.96077,0.11582,0.844949,82970,5.9336
802,0.972408,0.115842,0.856566,83029,5.92091
803,0.961819,0.115709,0.84611,83064,5.45395
804,0.958967,0.115727,0.84324,83106,5.50948
805,0.959669,0.115741,0.843928,83129,5.77136
806,0.960918,0.115742,0.845176,83262,5.76608
807,0.957275,0.115703,0.841572,83279,5.42296
808,0.958532,0.115721,0.842811,83320,4.66788
809,0.957585,0.115698,0.841887,83428,4.92476
810,0.958506,0.11569,0.842816,83518,5.41334
811,0.958587,0.115728,0.842859,83564,5.47663
812,0.959712,0.115675,0.844038,83625,5.02142
813,0.958998,0.115711,0.843287,83737,5.51226
814,0.961049,0.115728,0.845321,83757,5.60409
815,0.96057,0.115648,0.844921,83891,5.69386
816,0.959674,0.115723,0.84395,84029,5.77286
817,0.960882,0.115862,0.84502,84165,5.64726
818,0.957944,0.115703,0.842241,84214,5.2122
819,0.959929,0.115708,0.844222,84293,5.34151
820,0.959156,0.115685,0.843471,84339,5.67427
821,0.959692,0.115714,0.843978,84413,5.45284
822,0.959069,0.115705,0.843365,84463,5.53462
823,0.959603,0.115728,0.843875,84567,5.72067
824,0.958516,0.115727,0.842789,84601,5.14882
825,0.956872,0.115687,0.841186,84643,4.60941
826,0.957634,0.115672,0.841962,84710,4.35076
827,0.958584,0.115694,0.84289,84803,5.79735
828,0.956861,0.115667,0.841194,84877,5.1349
829,0.959683,0.115671,0.844012,84922,5.51734
830,0.958911,0.1157,0.843211,85018,5.64502
831,0.977617,0.115907,0.86171,85096,5.70204
832,0.963787,0.115779,0.848008,85166,5.50021
833,0.960091,0.115687,0.844405,85225,5.50016
834,0.960264,0.115676,0.844588,85358,5.08772
835,0.961117,0.115674,0.845442,85429,5.05922
836,0.959269,0.115696,0.843573,85550,4.85244
837,0.959182,0.115642,0.84354,85577,5.84321
838,0.957731,0.115664,0.842067,85658,5.68093
839,0.959209,0.115749,0.84346,85744,5.89969
840,0.960544,0.115652,0.844893,85854,5.34536
841,0.958426,0.115688,0.842739,85854,5.7713
842,0.960056,0.115638,0.844418,85917,5.62195
843,0.95702,0.115703,0.841317,86046,5.67232
844,0.963636,0.115858,0.847777,86116,5.86233
845,0.959139,0.115691,0.843447,86116,5.98353
846,0.958772,0.115685,0.843088,86218,5.71465
847,0.961413,0.115647,0.845766,86332,5.64635
848,0.959788,0.115681,0.844106,86397,5.40659
849,0.960702,0.11571,0.844993,86489,5.72463
850,0.958469,0.115677,0.842792,86598,5.29998
851,0.958698,0.115686,0.843012,86612,5.69409
852,0.960561,0.115634,0.844927,86670,5.83845
853,0.958805,0.115641,0.843165,86818,5.9315
854,0.959998,0.115684,0.844314,86911,5.49553
855,0.960373,0.115681,0.844692,86961,5.87447
856,0.958512,0.115635,0.842877,87067,5.86129
857,0.964777,0.115901,0.848876,87139,5.94885
858,0.962214,0.115818,0.846396,87210,5.21273
859,0.958612,0.115688,0.842924,87292,5.53622
860,0.960102,0.115721,0.844381,87316,5.66884
861,0.961995,0.115693,0.846301,87391,6.03039
862,0.960683,0.11572,0.844963,87469,5.73561
863,0.959338,0.115694,0.843644,87498,5.33033
864,0.959231,0.115662,0.843569,87536,5.04909
865,0.958982,0.115712,0.84327,87600,5.82513
866,0.960829,0.115771,0.845058,87769,6.0137
867,0.958716,0.115645,0.843071,87875,5.69296
868,0.959621,0.115623,0.843998,87959,5.61475
869,0.960251,0.115754,0.844496,87997,5.92654
870,0.960954,0.115742,0.845211,88106,6.15542
871,0.968409,0.116031,0.852377,88237,5.86462
872,0.961746,0.115704,0.846042,88278,5.43768
873,0.959809,0.115651,0.844157,88415,5.83789
874,0.960823,0.11564,0.845183,88496,5.97024
875,0.959262,0.115615,0.843647,88569,5.80248
876,0.959028,0.115613,0.843414,88583,5.96993
877,0.962682,0.115566,0.847116,88631,6.4742
878,0.959713,0.115602,0.844111,88644,6.13677
879,0.959844,0.115647,0.844197,88772,5.62445
880,0.961211,0.115679,0.845532,88853,5.66066
881,0.959206,0.115621,0.843585,88881,5.69558
882,0.958782,0.115632,0.84315,88986,5.83181
883,0.961144,0.115662,0.845481,89087,5.81453
884,0.96195,0.115669,0.846281,89284,6.07989
885,0.962313,0.115674,0.846639,89435,5.10604
886,0.961311,0.115678,0.845633,89505,5.83988
887,0.961699,0.115651,0.846048,89533,5.61054
888,0.96219,0.115624,0.846567,89651,6.04668
889,0.960069,0.115643,0.844426,89695,5.71425
890,0.961369,0.115684,0.845685,89773,5.87055
891,0.959835,0.115566,0.844269,89810,5.97692
892,0.96081,0.115615,0.845195,89851,5.85766
893,0.961305,0.11561,0.845695,89932,5.68862
894,0.960624,0.115629,0.844995,90054,5.91038
895,0.961204,0.115665,0.84554,90100,5.83363
896,0.959321,0.115726,0.843595,90197,5.89844
897,0.963247,0.115685,0.847562,90249,5.73374
898,0.960856,0.115653,0.845203,90404,5.95412
899,0.96007,0.115609,0.844461,90521,6.40505
900,0.961778,0.115618,0.84616,90590,6.23195
901,0.960841,0.115664,0.845177,90716,5.7529
902,0.961946,0.115626,0.84632,90748,5.69224
903,0.960316,0.115649,0.844667,90937,5.26191
904,0.960492,0.115648,0.844844,90958,4.98064
905,0.961508,0.115697,0.845811,90986,5.49368
906,0.962697,0.115643,0.847053,91038,6.28064
907,0.961119,0.115614,0.845505,91088,5.49171
908,0.961103,0.115617,0.845486,91134,5.00662
909,0.961917,0.115625,0.846292,91197,5.03691
910,0.966424,0.115881,0.850543,91278,5.13209
911,0.963003,0.115647,0.847355,91420,5.23267
912,0.960914,0.11562,0.845294,91520,5.46469
913,0.96174,0.115631,0.846109,91608,5.6993
914,0.961194,0.115625,0.845569,91656,5.66349
915,0.96107,0.115708,0.845362,91710,5.19449
916,0.961835,0.115621,0.846214,91803,5.81799
917,0.96241,0.115602,0.846808,91878,5.83076
918,0.962793,0.115639,0.847153,91946,6.20136
919,0.961166,0.11559,0.845577,92060,6.20953
920,0.966902,0.11565,0.851252,92163,5.95998
921,1.05241,0.118223,0.934186,92267,5.39658
922,1.02097,0.117487,0.903483,92284,4.89967
923,1.00479,0.116877,0.887911,92333,4.8087
924,0.991861,0.116325,0.875536,92409,5.43769
925,0.984156,0.11612,0.868036,92431,6.38164
926,0.980525,0.11584,0.864685,92561,6.46532
927,0.980424,0.115764,0.864659,92651,5.51448
928,0.976096,0.115669,0.860427,92717,5.18934
929,0.975594,0.115607,0.859987,92791,5.00917
930,0.973235,0.115675,0.85756,92844,4.99004
931,0.97301,0.115603,0.857407,92923,4.79855
932,0.969451,0.115624,0.853827,93037,6.02464
933,0.970257,0.115614,0.854643,93101,6.23761
934,0.973342,0.115663,0.857679,93190,6.02686
935,0.987288,0.116212,0.871077,93232,6.46747
936,0.97612,0.115916,0.860203,93410,5.7611
937,0.971341,0.115646,0.855695,93528,6.26556
938,0.968898,0.11556,0.853338,93586,6.19388
939,0.967448,0.115546,0.851901,93600,6.01395
940,0.967726,0.115542,0.852184,93666,6.22394
941,0.965943,0.115523,0.85042,93756,5.88419
942,0.965168,0.115504,0.849664,93840,5.23772
943,0.966926,0.115557,0.851368,93925,6.4422
944,0.967082,0.115514,0.851568,93983,5.54277
945,0.964889,0.115518,0.849372,94062,5.99723
946,0.966339,0.115524,0.850815,94150,6.39254
947,0.964293,0.115515,0.848778,94165,6.18647
948,0.966385,0.115546,0.850839,94358,5.15215
949,0.966127,0.115532,0.850595,94404,6.35271
950,0.968125,0.115545,0.85258,94492,6.13562
951,0.966162,0.115561,0.850601,94559,5.61443
952,0.966548,0.115543,0.851005,94705,5.29679
953,0.967231,0.115563,0.851668,94749,4.9308
954,0.966739,0.115549,0.85119,94870,5.78246
955,0.965687,0.115526,0.850161,94885,5.72807
956,0.964687,0.115489,0.849198,94952,5.95426
957,0.966569,0.115584,0.850985,95055,6.3065
958,0.966922,0.115597,0.851325,95151,6.44207
959,0.968042,0.115627,0.852415,95244,5.92633
960,1.0187,0.117498,0.901197,95297,5.69399
961,0.990487,0.116578,0.873909,95386,6.12139
962,0.978854,0.115967,0.862887,95430,6.20658
963,0.974263,0.115698,0.858565,95602,6.18577
964,0.970832,0.115607,0.855225,95732,6.06263
965,0.968803,0.115568,0.853235,95793,5.35566
966,0.968487,0.115482,0.853006,95900,6.2141
967,0.968739,0.115533,0.853206,95917,6.55014
968,0.967774,0.115513,0.852261,95993,6.31338
969,0.966659,0.115515,0.851143,95993,6.42129
970,0.967082,0.11555,0.851532,96080,5.98339
971,0.967431,0.115559,0.851872,96143,6.26989
972,0.968204,0.115504,0.8527,96225,6.15636
973,0.967036,0.115555,0.851481,96326,6.55302
974,0.969961,0.115604,0.854357,96472,6.57188
975,0.9681,0.11551,0.85259,96495,5.45038
976,0.967561,0.115547,0.852013,96667,6.43425
977,0.967839,0.115513,0.852326,96742,6.16501
978,0.965209,0.115501,0.849708,96902,6.63129
979,0.968407,0.115536,0.852872,96944,6.22443
980,0.967142,0.115529,0.851613,96989,6.09644
981,0.966446,0.115477,0.85097,97116,6.45594
982,0.966226,0.115483,0.850743,97166,6.67964
983,0.966234,0.115523,0.850711,97180,6.0759
984,0.967814,0.115533,0.852281,97306,5.86195
985,0.96896,0.115675,0.853285,97436,6.08736
986,0.967208,0.115496,0.851712,97550,5.64115
987,0.967121,0.115485,0.851636,97676,5.2915
988,0.968045,0.11544,0.852605,97693,6.53361
989,0.966614,0.115491,0.851124,97861,6.30079
990,0.968518,0.115515,0.853003,97923,6.07337
991,0.968298,0.115447,0.85285,97975,5.5631
992,0.966715,0.115485,0.85123,98044,7.00367
993,0.968459,0.115516,0.852943,98191,6.62785
994,0.967254,0.115476,0.851779,98253,6.45022
995,0.969187,0.115448,0.853739,98346,6.56736
996,0.979715,0.115659,0.864057,98468,6.54795
997,0.96773,0.115468,0.852261,98521,6.01531
998,0.967753,0.115493,0.852261,98619,6.35115
999,0.967854,0.115486,0.852368,98738,6.38151
1000,0.967012,0.115442,0.85157,98795,6.13358
1001,0.965424,0.115418,0.850007,98878,7.45467
1002,0.968248,0.115464,0.852784,98931,5.66297
1003,0.96805,0.115456,0.852594,99029,5.15042
1004,0.966968,0.115445,0.851523,99137,5.9
1005,0.968292,0.115424,0.852868,99224,6.3011
1006,0.966482,0.115493,0.850989,99311,5.72295
1007,0.966871,0.115395,0.851476,99401,6.29212
1008,0.970466,0.115546,0.854919,99454,6.2508
1009,0.969355,0.115495,0.85386,99595,6.46636
1010,0.968103,0.115456,0.852647,99646,6.37944
1011,0.965812,0.115463,0.850348,99725,5.83793
1012,0.967466,0.115488,0.851978,99815,6.68778
1013,0.966719,0.115442,0.851277,99853,6.07943
1014,0.969483,0.115451,0.854032,99900,6.64589
1015,0.967569,0.115501,0.852068,100000,6.01967
1016,0.967161,0.115449,0.851712,100000,5.66538
1017,0.966869,0.11543,0.851439,100000,5.69675
1018,0.96661,0.115429,0.851181,100000,6.05916
1019,0.968137,0.115426,0.852712,100000,6.82289
1020,0.967964,0.115459,0.852505,100000,6.36908
1021,0.969206,0.115481,0.853725,100000,6.80037
1022,0.967727,0.115428,0.852299,100000,6.44206
1023,0.969087,0.115467,0.85362,100000,6.54729
1024,0.967339,0.115436,0.851903,100000,6.91774
1025,0.967632,0.115438,0.852194,100000,6.68047
1026,0.967849,0.115403,0.852446,100000,6.8837
1027,0.968535,0.115453,0.853082,100000,6.00037
1028,0.967122,0.115452,0.851669,100000,6.53848
1029,0.968555,0.115466,0.853089,100000,6.68948
1030,0.96733,0.115408,0.851921,100000,6.3539
1031,0.968223,0.115445,0.852778,100000,6.88964
1032,0.968465,0.11546,0.853005,100000,6.53497
1033,0.967837,0.115402,0.852435,100000,6.44414
1034,0.967716,0.115403,0.852313,100000,6.74286
1035,0.968184,0.115436,0.852748,100000,6.51117
1036,0.968008,0.11541,0.852598,100000,6.37083
1037,0.968698,0.115433,0.853266,100000,6.0147
1038,0.96768,0.11539,0.85229,100000,5.27309
1039,0.968876,0.115411,0.853464,100000,5.15461
1040,0.967314,0.115407,0.851907,100000,5.13321
1041,0.967072,0.115405,0.851667,100000,6.22932
1042,0.969101,0.115414,0.853687,100000,6.84735
1043,0.968328,0.115396,0.852933,100000,6.80356
1044,0.968187,0.115412,0.852775,100000,6.64228
1045,0.968898,0.115464,0.853435,100000,5.39328
1046,0.966844,0.115382,0.851461,100000,5.99934
1047,0.966741,0.115456,0.851285,100000,5.73368
1048,0.967995,0.115419,0.852576,100000,6.04096
1049,0.967967,0.115467,0.852499,100000,6.70125
1050,0.966045,0.115412,0.850633,100000,6.43416
1051,0.966799,0.115362,0.851438,100000,6.98549
1052,0.967286,0.115461,0.851826,100000,5.65262
1053,0.967231,0.115421,0.85181,100000,5.4408
1054,0.96788,0.115408,0.852472,100000,5.42904
1055,0.969129,0.115501,0.853629,100000,6.02141
1056,0.96575,0.115356,0.850395,100000,6.10771
1057,0.966871,0.115331,0.851539,100000,6.39539
1058,0.967214,0.115361,0.851853,100000,6.77796
1059,0.966935,0.115393,0.851542,100000,6.11161
1060,0.966023,0.11542,0.850603,100000,6.54976
1061,0.967147,0.115399,0.851747,100000,5.975
1062,0.965509,0.115371,0.850137,100000,6.44975
1063,0.965932,0.115373,0.85056,100000,5.63121
1064,0.966805,0.115394,0.851411,100000,6.76855
1065,0.966835,0.115377,0.851458,100000,6.18586
1066,0.966576,0.115348,0.851228,100000,6.61478
1067,0.966231,0.115373,0.850858,100000,6.6511
1068,0.966246,0.115333,0.850913,100000,6.88523
1069,0.966142,0.11531,0.850831,100000,6.19954
1070,0.968029,0.11536,0.852669,100000,6.98351
1071,0.966917,0.115359,0.851558,100000,6.45572
1072,0.965733,0.115341,0.850392,100000,6.72782
1073,0.965715,0.11532,0.850395,100000,6.65559
1074,0.965228,0.115343,0.849885,100000,6.91812
1075,0.967123,0.115354,0.851768,100000,5.86985
1076,0.967767,0.115347,0.85242,100000,5.95677
1077,0.967396,0.115347,0.852049,100000,6.58503
1078,0.969181,0.115314,0.853868,100000,6.44383
1079,0.967361,0.1153,0.852061,100000,5.48741
1080,0.966946,0.115342,0.851603,100000,6.21778
1081,0.96566,0.115376,0.850284,100000,5.34193
1082,0.967769,0.115382,0.852387,100000,6.57504
1083,0.967231,0.115319,0.851912,100000,6.9314
1084,0.967314,0.115314,0.852,100000,6.64146
1085,0.967939,0.115395,0.852544,100000,6.24978
1086,0.967643,0.115336,0.852307,100000,6.14444
1087,0.965632,0.115286,0.850346,100000,5.78085
1088,0.967815,0.115361,0.852453,100000,6.85254
1089,0.966823,0.115302,0.851521,100000,6.94775
1090,0.966323,0.115315,0.851008,100000,6.762
1091,0.965498,0.115292,0.850207,100000,6.64572
1092,0.966679,0.115313,0.851365,100000,6.54176
1093,0.966654,0.115307,0.851347,100000,6.22648
1094,0.96739,0.115291,0.852099,100000,6.39853
1095,0.967217,0.115297,0.85192,100000,6.60982
1096,0.966327,0.115261,0.851066,100000,5.72676
1097,0.965893,0.115287,0.850606,100000,6.47908
1098,0.966153,0.11531,0.850842,100000,6.26081
1099,0.965726,0.115379,0.850347,100000,6.59806
1100,0.965634,0.115346,0.850288,100000,5.58584
1101,0.965937,0.115345,0.850591,100000,6.47831
1102,0.967385,0.1153,0.852085,100000,6.58276
1103,0.96603,0.115263,0.850767,100000,6.19307
1104,0.965503,0.115244,0.850259,100000,6.36817
1105,0.967483,0.115313,0.85217,100000,6.63808
1106,0.967153,0.115366,0.851787,100000,6.82024
1107,0.965943,0.115265,0.850678,100000,6.21248
1108,0.965139,0.115306,0.849833,100000,6.30304
1109,0.96651,0.115308,0.851202,100000,6.51153
1110,0.967397,0.115326,0.852071,100000,6.47458
1111,0.966008,0.11534,0.850668,100000,6.31201
