epoch,train_entropy,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
403,2.90946,3.42112,2.8964,0.524728,10240,0.59631
404,2.90716,3.41237,2.89395,0.518423,10240,0.65646
405,2.90854,3.41676,2.89643,0.520334,10240,0.59938
406,2.90879,3.43863,2.89917,0.53946,10240,0.66035
407,2.90854,3.43551,2.89808,0.537436,10240,0.67935
408,2.90876,3.42023,2.89687,0.523362,10240,0.69415
409,2.91137,3.44899,2.89821,0.550785,10240,0.63909
410,2.91221,3.42621,2.89807,0.528148,10240,0.6283
411,2.91332,3.42754,2.89832,0.529214,10240,0.57026
412,2.91151,3.42363,2.89706,0.526566,10240,0.6105
413,2.91145,3.43709,2.89874,0.538348,10240,0.58319
414,2.9143,3.43305,2.89825,0.534797,10240,0.60427
415,2.91144,3.42467,2.89853,0.526137,10240,0.61272
416,2.90895,3.43408,2.89891,0.535176,10240,0.58527
417,2.91197,3.4279,2.89862,0.52928,10240,0.63737
418,2.90794,3.42009,2.89762,0.522469,10240,0.56128
419,2.90897,3.41785,2.89368,0.524164,10240,0.63274
420,2.90578,3.41472,2.89298,0.521741,10240,0.61086
421,2.90556,3.40882,2.89174,0.517075,10240,0.64589
422,2.90907,3.4133,2.8927,0.520598,10240,0.57884
423,2.90293,3.41312,2.89141,0.521706,10240,0.69772
424,2.89967,3.40285,2.88501,0.517844,10240,0.63498
425,2.89749,3.41847,2.88204,0.536427,10240,0.65022
426,2.89363,3.42338,2.88113,0.542254,10240,0.57146
427,2.89338,3.41604,2.88124,0.5348,10240,0.60308
428,2.8918,3.41171,2.88048,0.531227,10240,0.61114
429,2.89259,3.41377,2.87943,0.534332,10240,0.64376
430,2.88911,3.40221,2.87414,0.528068,10240,0.63707
431,2.88451,3.38751,2.87552,0.51199,10240,0.66756
432,2.88351,3.39591,2.87483,0.521075,10240,0.66391
433,2.88192,3.39502,2.86736,0.527661,10240,0.66257
434,2.87678,3.38566,2.86294,0.52272,10240,0.55496
435,2.87347,3.41302,2.86376,0.549258,10240,0.58119
436,2.87527,3.40767,2.86287,0.544807,10240,0.63035
437,2.87479,3.39406,2.86096,0.533096,10240,0.65065
438,2.87278,3.38675,2.86027,0.526481,10240,0.60091
439,2.87028,3.37901,2.85931,0.519705,10240,0.65283
440,2.87155,3.38123,2.85899,0.522241,10240,0.62941
441,2.86831,3.36529,2.85641,0.50888,10240,0.6056
442,2.87148,3.37092,2.8586,0.512322,10240,0.59431
443,2.87137,3.36947,2.85607,0.5134,10240,0.59176
444,2.86604,3.3576,2.85504,0.502556,10240,0.60062
445,2.86769,3.35523,2.8545,0.500734,10240,0.60448
446,2.86441,3.34462,2.85372,0.490906,10240,0.5985
447,2.86345,3.33914,2.8536,0.485537,10240,0.61668
448,2.86312,3.33203,2.85272,0.479304,10240,0.60307
449,2.85903,3.33843,2.8524,0.486036,10240,0.63503
450,2.85944,3.33344,2.85165,0.481788,10240,0.62943
451,2.86213,3.32852,2.8523,0.476225,10240,0.61335
452,2.86146,3.33257,2.85167,0.4809,10240,0.60998
453,2.86136,3.32333,2.85111,0.472226,10240,0.57837
454,2.86265,3.34349,2.85136,0.492133,10240,0.57385
455,2.85887,3.33791,2.85073,0.487175,10240,0.57021
